1	0.9818423986434937
1	0.9774389863014221
1	0.9865784049034119
0	0.6237902641296387
0	0.8404405117034912
1	0.8732025623321533
1	0.9678845405578613
0	0.5965272784233093
1	0.7555937767028809
0	0.9097540378570557
1	0.9778178930282593
1	0.5166126489639282
1	0.974502682685852
1	0.9811643958091736
1	0.9864354729652405
1	0.9507655501365662
1	0.9401092529296875
1	0.931858479976654
1	0.9751639366149902
1	0.9711353778839111
1	0.979322612285614
1	0.9359375238418579
1	0.9767335653305054
1	0.9797998070716858
1	0.9811216592788696
1	0.9683250784873962
1	0.6083289384841919
0	0.5901819467544556
1	0.9229978919029236
1	0.9896190762519836
1	0.8482753038406372
1	0.8635674715042114
0	0.8124463558197021
1	0.9904099702835083
1	0.9050378203392029
1	0.9895102977752686
0	0.6237899661064148
0	0.840440571308136
1	0.8732022047042847
1	0.9678845405578613
0	0.5965284109115601
1	0.7555932402610779
0	0.9097540378570557
1	0.9778178930282593
1	0.5166133046150208
1	0.974502682685852
0	0.6207123398780823
1	0.8076070547103882
1	0.7245579957962036
1	0.5246337056159973
1	0.6305463314056396
0	0.903177797794342
1	0.6823974251747131
1	0.6253607869148254
1	0.7328177690505981
1	0.7852877378463745
1	0.748125433921814
1	0.6401822566986084
1	0.7410717606544495
0	0.9303730130195618
1	0.7102184891700745
0	0.5471669435501099
1	0.8205333948135376
1	0.9407291412353516
1	0.8455507159233093
1	0.8886345624923706
1	0.7117481231689453
1	0.8946367502212524
1	0.8728823661804199
1	0.9083719849586487
1	0.8112851977348328
1	0.8989014625549316
0	0.6724556088447571
1	0.9839408993721008
1	0.8636991381645203
1	0.9869176745414734
1	0.8095893859863281
0	0.9489277005195618
1	0.7995210289955139
0	0.7905912399291992
1	0.8817312121391296
0	0.9009584784507751
1	0.9837872385978699
1	0.8761683106422424
1	0.9858211874961853
0	0.8535627126693726
1	0.7276312708854675
0	0.8455905318260193
1	0.88038569688797
1	0.9870772361755371
1	0.956899106502533
0	0.6409074664115906
0	0.5437551736831665
0	0.7562856674194336
0	0.7546140551567078
1	0.7432309985160828
0	0.7822964191436768
1	0.772170901298523
0	0.8235355615615845
0	0.6978186964988708
0	0.7059634923934937
0	0.9777904748916626
1	0.8915771842002869
0	0.9674473404884338
0	0.8023891448974609
0	0.9207956790924072
1	0.7721719145774841
0	0.9062504768371582
1	0.6709280014038086
1	0.7509653568267822
1	0.569930911064148
0	0.796530544757843
0	0.9076887369155884
1	0.7908591032028198
1	0.6200863122940063
1	0.9321318864822388
1	0.8811041712760925
1	0.8747848868370056
1	0.6980410218238831
0	0.5188376903533936
1	0.907386839389801
0	0.9734670519828796
0	0.8490939736366272
1	0.5261796712875366
0	0.7659652829170227
0	0.9355314373970032
1	0.8792966604232788
1	0.6980410218238831
0	0.5303742289543152
1	0.8386044502258301
1	0.7577823400497437
1	0.6045008897781372
1	0.8359971642494202
0	0.8018530607223511
0	0.7929770946502686
1	0.8025181889533997
1	0.5595307350158691
1	0.8859823942184448
1	0.8566229343414307
1	0.7050395011901855
1	0.8149451613426208
0	0.9596582651138306
0	0.8749032020568848
0	0.5635855793952942
0	0.82419753074646
0	0.8406779170036316
0	0.5274806618690491
1	0.8566229343414307
0	0.6646029949188232
0	0.5563153028488159
1	0.8411893248558044
0	0.6003503799438477
1	0.7622140645980835
0	0.7539035677909851
1	0.5788573026657104
1	0.5470207333564758
1	0.60638028383255
0	0.8881993889808655
0	0.9199374914169312
1	0.7298833131790161
0	0.9682338833808899
0	0.8108514547348022
0	0.787548303604126
0	0.7170630693435669
0	0.7805190086364746
1	0.8306276798248291
0	0.8881993889808655
1	0.9835988283157349
1	0.5554959774017334
1	0.8399419784545898
1	0.6401762366294861
1	0.9529426097869873
0	0.7760571241378784
1	0.8333452343940735
1	0.804911732673645
1	0.7079050540924072
1	0.8572506904602051
1	0.9869857430458069
0	0.6425186991691589
1	0.7755551338195801
1	0.5806034207344055
1	0.871514081954956
1	0.7365750074386597
1	0.7815055847167969
1	0.7079050540924072
1	0.6885802745819092
1	0.9765129089355469
1	0.9174932837486267
1	0.8743640184402466
0	0.6367740631103516
1	0.6627720594406128
1	0.8466610908508301
1	0.7972816228866577
1	0.8943400382995605
1	0.8782263398170471
0	0.8069045543670654
0	0.5040862560272217
1	0.826096773147583
1	0.640181303024292
1	0.5342137813568115
1	0.8753172159194946
1	0.7972816228866577
1	0.6312658786773682
1	0.8927146792411804
1	0.8657283186912537
1	0.6907805800437927
1	0.7659229636192322
1	0.5516687631607056
1	0.879352331161499
0	0.6101138591766357
1	0.6939378380775452
0	0.9707321524620056
0	0.9482260942459106
1	0.5164579153060913
0	0.9570956230163574
0	0.8454061150550842
1	0.6655063629150391
1	0.879352331161499
1	0.5516550540924072
0	0.7400751113891602
1	0.8442304730415344
0	0.7395573854446411
1	0.7614156603813171
0	0.9420045614242554
1	0.7183876037597656
1	0.646338939666748
0	0.9746655225753784
0	0.9600250720977783
1	0.7182539105415344
0	0.9637670516967773
0	0.8451764583587646
1	0.5377646088600159
1	0.986810564994812
0	0.647064208984375
1	0.6287521123886108
1	0.9102522730827332
1	0.5065848231315613
1	0.6079816222190857
0	0.7396045327186584
1	0.8919514417648315
0	0.9773534536361694
0	0.9824004173278809
0	0.9657116532325745
0	0.9808230996131897
0	0.9094917178153992
0	0.6580883860588074
1	0.5230101943016052
0	0.923750102519989
1	0.8088778257369995
1	0.9056153297424316
1	0.7898046374320984
0	0.7874026894569397
0	0.7511988878250122
1	0.519690752029419
1	0.8670405745506287
1	0.7682612538337708
1	0.9731053709983826
1	0.7619576454162598
1	0.8066422939300537
1	0.8179059028625488
1	0.7305521368980408
1	0.9613180160522461
1	0.9426480531692505
1	0.8966240286827087
1	0.7003393173217773
1	0.7492678761482239
0	0.9743874669075012
0	0.9719768166542053
0	0.9819159507751465
0	0.9855934977531433
0	0.929609477519989
0	0.9769986271858215
0	0.9533770084381104
0	0.9827704429626465
1	0.6466981172561646
0	0.8637009859085083
0	0.8946804404258728
0	0.9744663834571838
0	0.955524742603302
0	0.9633212089538574
1	0.7890669107437134
0	0.8531990051269531
0	0.9679470062255859
0	0.7016660571098328
1	0.6073412299156189
1	0.8868288397789001
0	0.573244035243988
0	0.5979405641555786
0	0.9535902142524719
0	0.9693384170532227
0	0.8802357316017151
0	0.8808966875076294
1	0.5184471607208252
0	0.7730165123939514
1	0.7073283195495605
1	0.9258061051368713
1	0.5689015984535217
0	0.6874637007713318
0	0.9226729869842529
